Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views
1.38E+15,1.00E+14,Adelaide Nepal,Is any room under 180 available near city? 0433788063,,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02Sr16qGj4NHhSn6vVsdgNyGodk8ZYQVZo6C9NMiw82qGut4qdRVyWQj2ENZ4T6GYdl,0,0,Text,,,,,Lifetime,853
1.38E+15,1.00E+14,Adelaide Nepal,"Hi will you please post this.
Lease transfer needed asap for a couple. 2 bedroom unit/ house. Preferred area: southern suburbs- plympton, richmond, kurralta park, mitchell park. 
Contact: 0450432600
Thank you 🙏",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid033pue1fqBTXZfLgX1MyLbT14sy1f7J91GE6X5nYNWx3mdsr9qGsYTSwz9ZCRsHqHDl,0,0,Text,,,,,Lifetime,1039
1.38E+15,1.00E+14,Adelaide Nepal,"One single is available near Marion Westfield starting from the 14 April  .The location offers convenient access to various amenities, including a one-minute walk to the bus stop and close proximity to Marion Westfield and other Indian shops. Additionally, the room is fully furnished and is situated near Flinders University. 

For further information please contact us at 0449115491",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0G1icTnGtjN7ueuNboV5xmbb2GtuTVRmDJEDjFC8azHZHSCXihu3JjSjMQdsJ6LQsl,0,0,Text,,,,,Lifetime,1877
1.38E+15,1.00E+14,Adelaide Nepal,"Hi,
Is anyone coming to Adelaide from Kathmandu on 25th April via Malaysian airlines? Departure from Kathmandu is 1pm and arrival to Adelaide is 7am on 26th April. Koi hununcha vane mero mommy audai hununcha eklai so she need help. So please let me know if anyone is travelling on the same day.
Thank you",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02mDtnSYaX6N7c9NHHgWFgx8y3eQA8bRzUnBZE321SsRkXuCXCSjtSUh2Yf1ECxTb5l,0,0,Text,,,,,Lifetime,2489
1.38E+15,1.00E+14,Adelaide Nepal,"Hi everyone, I need a genuine and clear answer regarding my situation.

I initially came to Australia on a Bachelor’s degree, then I changed my course to an Advanced Diploma in Civil Construction Design, which I have now completed. To maintain my AQF level, I currently have an extra CoE, and my Graduate Diploma is starting next week.

My concern is: I’ve been told that once I start my Graduate Diploma, I won’t be able to switch to a Bachelor’s degree in between. Is that true? If I change to a Bachelor’s after starting my Graduate Diploma, will it be considered a breach of visa conditions?

I’m getting mixed advice—some people say it’s okay, while others say it’s risky.

I just want to make sure I follow the correct and safe pathway without any visa issues.

If anyone has proper knowledge or similar experience, please guide me with a genuine answer.

Thank you 🙏",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02c58fSpCw4KLtcVCEUjGa67wbuwjkrYRN4wGpVmbKD5K347XXN9i4ZNXgUG3BTkDMl,0,0,Text,,,,,Lifetime,7976
1.38E+15,1.00E+14,Adelaide Nepal,"Namaste! I'm looking for someone traveling to Nepal soon who might have a little extra space for some cosmetic serums. I'm happy to pay a fee for the help. If you or anyone you know is flying out, please let me know! My number is 0438858322.
Saman pick garnu hunxa Kathmandu bata. 
Thanks!",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0ArhcLsoxrXeERaDUnH5zUzXgNdLffPVZo2xMQxEKPYrViUq79LmGJZJxrBZupHj6l,0,0,Text,,,,,Lifetime,2134
1.38E+15,1.00E+14,Adelaide Nepal,Mawson lakes tira Gentlemen or family group bhaye khabar pau hai 🙏,,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid026ogP5Wioa53b1Tdz32c9wCnsZAGixPQguYKV3DUm4N5rJmdkHfWjgMba93Z6WFcdl,0,0,Text,,,,,Lifetime,7459
1.38E+15,1.00E+14,Adelaide Nepal,we are responsible and ready to move in as soon as possible.       If you have any rooms available then please feel free to contact me on 0433362567,,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0R2cftvJhvbLYyKrZ7hwZFcaEKusZyKZZPYy9dq1EEyLLdn25JQQirgLt31esG2GJl,0,0,Text,,,,,Lifetime,1165
1.38E+15,1.00E+14,Adelaide Nepal,"The Cubby House is now available for rent. More like a caravan outside at the back of my property. Has own toilet and Cold water shower $200 per week inc  power and water. heating & cooling extra $30 per week......... 

Available: Wednesday, 8 April

Contact Jade

0413188997",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02mfLedmS1QYTKuUaqwgbihUFd8zSt1W5cD1kG3dbsLWTXYoq9kGnjuSCoHLMC77dVl,0,0,Text,,,,,Lifetime,6524
1.38E+15,1.00E+14,Adelaide Nepal,"Hello 
Does anyone know Nepali Removals for moving place? 

Thank you 🙏",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0vVyNzK4Gbu11V8VduPDVJwovtCsqLNyQ6TFindz7t4jYA28eduWDKgBrdAT4BvMTl,0,0,Text,,,,,Lifetime,2593
1.38E+15,1.00E+14,Adelaide Nepal,"🚗 Looking for an Affordable Car 🚗

Hi everyone,
I’m currently looking to buy a reliable and affordable car within the price range of $5,000 to $6,000.

If you or someone you know is selling a car in good condition, please feel free to contact me.

📞 Contact: 0414755659",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02EhvdKub91XddFsLU5aieFEjG9oxDYDrTXEj8neRVvKcQrYijuG8hJpLXHXXjFZM8l,0,0,Text,,,,,Lifetime,10158
1.38E+15,1.00E+14,Adelaide Nepal,"Furnished Room available for a single girl at nailsworth 
8 min to public transport and 15 min to city by bus.
0415664047(Only for girl)",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0379mp3ahAxfZju8i24PuXq9H7pkuVeNkYEN879DBNQnGEsggajTQQD2wVwefnfN9el,0,0,Text,,,,,Lifetime,895
1.38E+15,1.00E+14,Adelaide Nepal,"Hello,
I am seeking a furnished room in Clovelly Park, Mitchell Park, Park Holme, Marion, Ascot Park, Netley, Plympton, North Plympton, South Plympton, Kurralta Park, Edwardstown, or surrounding southern suburbs. I require the room by 23rd April. Must have parking.
My budget is around $180 per week. I am a reliable tenant, a decent person, and I always pay rent on time. If you have a suitable room available, please contact me on my number. Text message is preferred.
+61 449 986 629
Thank you.",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02uP6p8hqyihhPtPAaVsxKVMnfo6D3NPTS34HPHteAZyccGN1JK1tvZLEnY8fj8Xekl,0,0,Text,,,,,Lifetime,2987
1.38E+15,1.00E+14,Adelaide Nepal,"Hello everyone, We're a couple looking for a room to rent. Ideally, we're looking for a room around South suburbs of Adelaide which is also near to amenities. Please leave a comment or contact me on: 0404413437, if you have something available. Thankyou.""",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0ngXqaqQ21kbicbVu1kzT9wx9ghezbsNZQ1RVPBZYNVTJmU7D7prGeTi2WSnWyABsl,0,0,Text,,,,,Lifetime,1085
1.38E+15,1.00E+14,Adelaide Nepal,"Hello everyone!!
We have got 1 room available in Mansfield park. Rent is 200 including. 5 minutes drive to arndale shopping centre and around 20 minutes to city. 4 minutes to bus station. You can furnish that room in your own way as we just have mattress and wardrobe in that room. Pls do msg me for more enquiries.
0420202361",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0QujeDPQ1GuYLXcg1rRB9VMRVQSbNEHbJkHmj5wx8eKpiRLBThKErJ6VMcnSnrxV9l,0,0,Text,,,,,Lifetime,2248
1.38E+15,1.00E+14,Adelaide Nepal,"🚛 Looking for interstate mover anyone returning from Melbourne around 20-22 April  🚘🚚
Please comment or reach out 0451346404🙏",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0RVGEjc6pHbSE5oifJ7WkP45wz81Ga56HpLwR5XHRnDdR8PXFSdUVUFo4RL9uXTFql,0,0,Text,,,,,Lifetime,1159
1.38E+15,1.00E+14,Adelaide Nepal,"Hi,
We are couple looking for lease transfer available from anytime with 2-3 bedroom house or unit in this area. Cumberland park, Mills wood, West Bourne park, Goodwood, Wayville, Unley, Unley park, Kingspark, Parkside, Malvern, Kingswood, Mitcham, Netherby, Highgate, Fullarton, Myrtlebank, Frewville, Glenunga, Glenside, St Georges, Linden Park, Dulwich, Hazelwood Park.
Please contact 0451276870 if available. Thank you.",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid035XrSGXG6Q7EGFNdSRYBiia6X3bkzCnAaZZhrHcNfHpppxvAf5Wva6hVfyHF8C9vsl,0,0,Text,,,,,Lifetime,2648
1.38E+15,1.00E+14,Adelaide Nepal,Is there any Nepali driving instructor in Adelaide?,,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0GtPeeaqDeuuNmeHpfNzRWD7XXm2ofYJCErhpx7fLTt6J55eVVAFM5R5jbSJecayEl,0,0,Text,,,,,Lifetime,15690
1.38E+15,1.00E+14,Adelaide Nepal,"Please post this . 
Need a delivery vehicle to to transport fridge ..
Thanks",,0,"Saturday, April 4, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02jgzkqaDyQEU1J7aX4L7zPRvyBbz8FGVZ1JcuSXXUybTPLTQ7X7eZBVCir539mwDkl,0,0,Text,,,,,Lifetime,2087
1.38E+15,1.00E+14,Adelaide Nepal,"Room Available in west beach

Hi Everyone,
A single room is available in a 2-bedroom unit in west beach.

Rent: $ 180 week for a single girl( excluding bills)
Fully furnished
 3 min walk to west beach 
4 min walk to bus stop 
For more details, Text me: 0420466573",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02Npqdyp1L934f7xBsebUnc5JryDjsi81ghCVJocEWA2eYYpAmS7YUVsTAt35eFcsUl,0,0,Text,,,,,Lifetime,1415
1.38E+15,1.00E+14,Adelaide Nepal,"🔥 Adelaide, the night you’ve been waiting for is here! 🇦🇺

🎤 Sabin Rai & The Pharaoh✖️ 
Purna Rai and Dajubhaiharu
Live at Music Fest 2026 – Volume II 🎶

📍 Hindley St Music Hall
📅 Friday, 17 April 2026
⏰ 7 PM onwards
🎟 https://shorturl.at/eMo4D

Adelaide, don’t miss this — secure your tickets now. 💥

#MusicFest2026 #SabinRaiAndThePharaoh #PurnaRai #LiveInAdelaide #AdelaideEvents #ConcertNight #HindleyStreetMusicHall #NepaliMusic #AdelaideGigs #girishevent  #TicketsOutNow 🔥",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02ofeZKcDz7ogyeLxfqG2RovEkPfiLWDmKa2HVMtjLCiMLKsJqyc3JtB4tkwuvvM2Vl,0,0,Photos,,,,,Lifetime,1653
1.38E+15,1.00E+14,Adelaide Nepal,"Granny Flat for Rent - Blakeview SA 5114

Recently renovated granny flat available for rent in a quiet and convenient location. Freshly painted and everything has been repaired.

2 large bedrooms

Separate kitchen

2 car parking spaces

Hot & cold water, heating & cooling included

All bills included

Rent: $750 per fortnight

Perfect for a couple or up to 3 people.

Location:

10 minutes walk to Smithfield train station

2 minutes walk to Munno Para Shopping Centre, Blakes Crossing, and nearby schools

Message or call us for more details on 0413924097 or 0469048488",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0PXMgUDuszmqkmFyABg8BzW7RwYxFqZgxHrnJywQsgwHHqUoHHWW4bBGoYeyZ2hTTl,0,0,Text,,,,,Lifetime,1828
1.38E+15,1.00E+14,Adelaide Nepal,"*LEASE TRANSFER

Hi all. Lease Transfer Available at Keswick. 
We are looking somebody to take over our lease from end of this month April. Its a two bedroom unit with a rent of $550 per week.
Interested can text me on 0424 448 324
Thank you.",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0N4wMZZW6N95qhob2y9J5W5qcSBN6t3PPKgvi4dr1WuvBdmYJZgjknsTFjgkxdYvXl,0,0,Text,,,,,Lifetime,4679
1.38E+15,1.00E+14,Adelaide Nepal,"The Cubby House is now available for rent. Suits single. More like a caravan outside at the back of my property. Has own toilet and Cold water shower.

Available: Wednesday, 8 April

Contact Jade
0413188997

Location : Marion Area",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0sWYffEu4WhC12di2uK2xCtAmPAHHM1KgzVeiW3kgiiXr6w5odSwhg2HUQ2dPaP6bl,0,0,Photos,,,,,Lifetime,6343
1.38E+15,1.00E+14,Adelaide Nepal,"Room available for rent !!
Hi, we are couple living in Campbelltown. We have a room available for couple or single to share. Property is 5-7 minutes away from bus stops and around 10 minutes walking distance from groceries. Please contact 0414248697 for more details.
Thank you😊",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0VuFa2fCYPGz47QHTHQvDgLq2heMVPUHySFFmRAZYpGtdcABsYgJuQB83iNqd6rhDl,0,0,Text,,,,,Lifetime,1101
1.38E+15,1.00E+14,Adelaide Nepal,"Hi there can you please post this, Fully Furnished Single Room is available for a single girl at Park holmes. Rent $155 per week excluding bills.
Available immediately.
2 min to the bus stop.
Shopping centre near by.
Text or give a call for inquiries. Thank you 
0410474955",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0xXUxtP9mXbJeYLXD2THEhMxdVhFGttov53NY3Vo1JZNymVVXxAmpxfVpNcs9QTHWl,0,0,Text,,,,,Lifetime,2254
1.38E+15,1.00E+14,Adelaide Nepal,"Hello ,i am looking for job near Burnside village.i have experience on kitchen hand, cleaning, and housekeeping job. If anything available please let me know .thank you. 0 430 073 374.",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0pfCjXdsNoWYDZbrUHPv3TcPk4DzyexbiyJJXgagyRE4UnSFQHjHeYHCVZxjk53KVl,0,0,Text,,,,,Lifetime,726
1.38E+15,1.00E+14,Adelaide Nepal,"Room available for single girl/ boy in Clovelly Park, very close to Flinders University, train station and bus stations. Rent is $190 excluding bills. 
Please do contact on 0434718934/ 0406820593/  for further details 
Thank you",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0QUwnKP5AY7aukmPC8uJsABH4Q35kre9zRVfLRGCfLbdm4zmzsZpWpL9zWHg2eL8ul,0,0,Text,,,,,Lifetime,991
1.38E+15,1.00E+14,Adelaide Nepal,"Urgent ‼️ 
Help me guys 🙏
We are couple Looking for lease 2/3 bedroom house or unit near 
South side Mitchell park, ascot park, plympton park, kuranta park near the Suburb or near flinders university 
0416984605
Please 🙏",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0nxFxi25ZhXbvAoALNEC9jHPMARa5HjWRibacifLLfCdQP5p1YU4nPzm4SPTC2VU8l,0,0,Text,,,,,Lifetime,5044
1.38E+15,1.00E+14,Adelaide Nepal,"A fully furnished room is available for female , near tea tree interchange.
Curtin Avenue st Agnes 5097. Rent..150..( excluding bills) message or call 0484379941",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02KoEGRvPjKcK4hhAbY3d9qg8z6v7TtjoLzwtxX578MX8wQZ9FYHFZ31mhg3UKXvLvl,0,0,Text,,,,,Lifetime,765
1.38E+15,1.00E+14,Adelaide Nepal,"Hi could you post this please 🙏 
1 room is now available in our 2 bedroom house. We are a friendly and respectful couple looking for single girl or boy. 

Address: 27 Victoria street, Glandore 5037 
room includes:
•wardrobe included
• Spacious and well-maintained space with 
Bed and mattress. 

🌿 Quiet and comfortable environment 
👬 Only for the boy…

6/7 minutes walk to catch the bus to city. And 2 minutes walk to catch the tram to the city.

If you’re interested or would like to arrange an inspection. 
call or text on 0406448260
Thank you",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0jZa6H1oThrPNgkoyJPCMGkZPzdjVDhqRrxb3zQSRGjumdYaoroWCqkNeLBN15BRhl,0,0,Text,,,,,Lifetime,1388
1.38E+15,1.00E+14,Adelaide Nepal,"Hi everyone. 
I urgently need your help.
Its been more than a month here in Australia, and I am not able to find any jobs. Mailed hundred's , but got no response. 
Its being really tough for me to manage everything , expenses. 
Can anyone help me to find a job??
Please🙏
Contact :0469031050",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0HS4b6bLxiemkHg8Dx7q3qy7Y5XGe88hPV7m9E42DiscbovayRGJgjcekt9zjqC35l,0,0,Text,,,,,Lifetime,3770
1.38E+15,1.00E+14,Adelaide Nepal,"Furnished Room available for a single girl at nailsworth 
8 min to public transport and 15 min to city by bus.
(Furnished Room available for a single girl at nailsworth 
8 min to public transport and 15 min to city by bus.
0413 755 378 Only for girl",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0Wr5LCQ5QReQn5mxL1HGW4zpEtw4RevWr4vJLKzMxVHnCHuJL4JvKxMufd2htNPtMl,0,0,Text,,,,,Lifetime,1269
1.38E+15,1.00E+14,Adelaide Nepal,"🏠 Looking for a Lease Transfer – 2BR Unit or House | Kurralta Park & Surrounding Suburbs
Hi everyone! 👋
We’re looking for a lease transfer for a 2-bedroom unit or house in Kurralta Park or nearby suburbs.
📋 What we’re after:
 ∙ 2 bedroom unit or house
 ∙ Rent around $500/week
 ∙ Available anytime from mid-May to the first half of June
If you’re looking to transfer your lease and your property fits the above, we’d love to hear from you!
📞 Please reach out on 0435 376 043",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0Xgg3Yaw7Yj6dzHgS4R5ikWYiYqwq3M9vKdLyN4RHXNecSuKX5xG6FnmPjBRBFGoWl,0,0,Text,,,,,Lifetime,2231
1.38E+15,1.00E+14,Adelaide Nepal,"3 Bedroom House for Rent – Reynella

A comfortable 3-bedroom house located in Reynella is available from 19 April. The property includes 1 bathroom with a separate toilet, making it convenient for families or shared living.

The house is in a good condition and convenient location, close to the bus stop and shopping centre, making daily travel and shopping easy.

Available from: 19 April
Location: Reynella
Rent is 620$ per week 
35min drive to city
2 car park space 
Contact number :0415857908
Text only",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0KbYZwTY1R44dCPA1WW4n2J7D34uX78DY89yszW5YsbyttwVWx9uZt8zjTabsGXW7l,0,0,Text,,,,,Lifetime,2043
1.38E+15,1.00E+14,Adelaide Nepal,"Hi Admin can you please post this
Hi everyone! We are a friendly couple looking for a clean and respectful person to share our home.

📍 Location: 12 Alice Street, Plympton
👤 Suitable for: Single boy/girl

✨ Room Details:
 • Fully furnished bedroom
 • Built-in closet
 • Clean and comfortable space

🛒 Great Location:
 • 2 min walk to Aldi
 • 3 min walk to Coles
 • Close to public transport and all essentials

💰 Rent: $200 per week excluding 

If you’re interested or want more details, feel free to message me 0414450097",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02neTRqmA8wY2tmc6xaybnm5Gck1vJEXQpMUjKSMvv9XZXD6aQiNmWQMU7HrAmzFjxl,0,0,Text,,,,,Lifetime,2559
1.38E+15,1.00E+14,Adelaide Nepal,"📢 House / Lease Transfer 

Hello everyone,
We are a couple searching for a furnished house, or a lease transfer 

Preferred areas:
Near Adelaide Airport, Clovelly Park, Glenelg, Marion/ Okland park
Or nearby suburbs:
North Plympton • Plympton • Kurralta Park • Netley • Glandore • Novar Gardens • Marleston • Camden Park • Edwardstown • Adelaide Airport precinct

If you have something available, please comment below or contact us directly at 📞 0420498123.",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02Y72WSZLh9JgacPpesGEcjEPMdxeNt9YS83NgHMh277Qc2KW7Bb21uLSdoapbLkDvl,0,0,Text,,,,,Lifetime,2482
1.38E+15,1.00E+14,Adelaide Nepal,"Hi everyone,
We are urgently looking for a 2-bedroom unit or house for rent for a couple.
Budget: under $500 per week
Preferred area: Southern suburbs

We are reliable, clean, and responsible tenants, ready to move in as soon as possible.

Thank you!",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02RrSz6Tyq7nE7MQ8gyNA58TrM5YqvjYd8DbgKGRW6RLiAUqAUmmbYx2hBmhnhzSAVl,0,0,Text,,,,,Lifetime,2296
1.38E+15,1.00E+14,Adelaide Nepal,"Hi everyone,

I’m currently looking for a 2 bedroom unit in the southern Adelaide area, preferably around Glenelg or Morphettville. I’m hoping to move in as soon as possible.

If anyone has a lease transfer available or knows of any rooms for rent near Morphettville, please feel free to contact me at 0452432996.

Thank you!",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid037FEXBiRuNjtFRgszJGLo4WwhQrHqG3VnFPzhcWKPSHCS1WpyU5LQ2fySJE5tgjt5l,0,0,Text,,,,,Lifetime,1816
1.38E+15,1.00E+14,Adelaide Nepal,"Hello
I am a female based on adeliade.
I have experienced in customer service, front of the house , cleaning and factory job

If u have any opportunities please help

0493 435 890",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid021mymcBpmtw5V2JtiYPMkpYAixiFt552uYfwtgU7AyTKeyaP445pLSMSgDFCjXJTCl,0,0,Text,,,,,Lifetime,2137
1.38E+15,1.00E+14,Adelaide Nepal,"🌟 Room for Rent – Couple
📍Campbelltown SA 🌟
 
💰 $290/week for couple (bills excluded) available from   April 20. 

✔ Spacious room with built-in robe & private bathroom
✔ Modern two-storey townhouse
✔ Clean, quiet, and well-maintained home

🚆 Location:
📌 2 min walk to Clairville Rd bus stop
📌 17 mins drive to Adelaide CBD
📌 30–40 mins by public transport
📌 Close to Campbelltown Shopping Centre, shops & restaurants

✨ Ideal for working professionals or a couple

📩 DM for details or contact on 0451346404",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0EtQmYawfZmx9Mssj5TDW4BLcFK1ktmHtrQ5QSFeP8h8q4oS1dvF3RmxZWyrWreH9l,0,0,Text,,,,,Lifetime,2780
1.38E+15,1.00E+14,Adelaide Nepal,"Hi there,
Construction labour Wanted

We are seeking reliable and hardworking labour 
Days: 5days 

Full timers 
Pay:hourly rate 

If you are interested or would like more information, please send a message 
📞 0450362558
Thank you",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0PPVcuda79sUpbfuuNwsGgrooy7SJLNjb9pmtDqqncWB6rzavkqcDZi7kLckHaskzl,0,0,Text,,,,,Lifetime,4797
1.38E+15,1.00E+14,Adelaide Nepal,"Hey guys, just putting this out there—does anyone know someone around Marion who cuts hair? Could be a barber or even someone doing it from home. Looking to get a fresh cut but want someone decent and reliable. If you’ve got any recommendations or know someone good, let me know—would really appreciate it 🙌",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid032xzv53vBCAVuZqPvWkHegui741ngat1iVs9jtkcXd2QnoWtyKVg4WYn1dEKvEcaDl,0,0,Text,,,,,Lifetime,10812
1.38E+15,1.00E+14,Adelaide Nepal,"Hi can you please post this.

Urgent, can someone fix this mark in the carpet, I have already piece of carpet,  Ring me 0406061256",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0sb2NMYqpaPf8d4y6cboDoUiiLY7mCxBHJ5yg5C5cVUoEAjbbEQkqwPTRC8xKXej5l,0,0,Photos,,,,,Lifetime,6064
1.38E+15,1.00E+14,Adelaide Nepal,"एडिलेड नेपाली समाजको वार्षिक कार्यक्रम, नयाँ वर्ष २०८३को शुभकामना आदान-प्रदान तथा ""अभिभावक वनभोज""",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid08DoiyuYPJFEf9nkKMhc888JWjEGoncpRJPdt98FkqDgULaTn7QNGrrPeANY16v8Tl,0,0,Photos,,,,,Lifetime,2561
1.38E+15,1.00E+14,Adelaide Nepal,"हार्दिक निमन्त्रणा

चितवन समाज साउथ अष्ट्रेलियाद्वारा आयोजना गर्न लागिएको नयाँ वर्ष २०८३ को शुभकामना आदान–प्रदान तथा भित्ते पात्रो विमोचन कार्यक्रम मा यहाँहरू सम्पूर्ण महानुभावहरूलाई हार्दिक निमन्त्रणा व्यक्त गर्दछौँ।

नयाँ वर्षले हाम्रा जीवनमा नयाँ उत्साह, उमंग र सकारात्मक ऊर्जा ल्याउने विश्वासका साथ हामी नेपाली समुदायबीच आपसी सद्भाव, मित्रता र एकताको भावना अझ बलियो बनाउने उद्देश्यले यो कार्यक्रम आयोजना गरिएको हो। यस विशेष अवसरमा एकआपसमा शुभकामना साटासाट गर्नुका साथै चितवन समाज साउथ अष्ट्रेलियाद्वारा प्रकाशन गरिएको भित्ते पात्रो (Wall Calendar) को औपचारिक विमोचन पनि गरिनेछ।

हाम्रो समाज र समुदायलाई अझ सशक्त, सक्रिय र एकताबद्ध बनाउन यस्ता कार्यक्रमहरू महत्वपूर्ण माध्यम बन्ने विश्वास लिएका छौँ। यहाँहरूको अमूल्य समय निकालेर उपस्थित भई कार्यक्रमलाई सफल बनाउन तथा नयाँ वर्ष २०८३ को सुखद प्रारम्भलाई सँगै उत्सवमय बनाइदिनुहुन हार्दिक अनुरोध गर्दछौँ।

कार्यक्रम विवरण:
Date: Saturday, 11 April 2026
Time: 3:00 PM
Venue: 27A Charles St, Ascot Park SA 5043
(Active Elders Association)

यहाँहरूको गरिमामय उपस्थितिले कार्यक्रमलाई अझ भव्य, सभ्य र स्मरणीय बनाउने विश्वास लिएका छौँ। सम्पूर्ण नेपाली दाजुभाइ तथा दिदीबहिनीहरूलाई कार्यक्रममा सहभागी भई नयाँ वर्षको खुसी सँगै मनाउन हार्दिक आमन्त्रण गर्दछौँ।

आयोजक:
चितवन समाज साउथ अष्ट्रेलिया (CSSA)",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0Sac4m9r6jvoHAbX6e4pwQE3n3UQmtk4c1Hygg9MzuVtu3oTNksX4idQ8FjW7FhDFl,0,0,Photos,,,,,Lifetime,1450
1.38E+15,1.00E+14,Adelaide Nepal,"#viainbox
🚨 URGENT: Passport Renewal Issue for Nepalis in Australia 🚨
Nepali citizens are still required to travel to Canberra for passport renewal, even though consulates exist in other states. This is costly, time-consuming, and unfair—especially for students and workers.
Mobile passport services only happen once every 2–3 years, which is not a practical solution for a growing community.
📌 Passport services are a basic right.
We urgently call for:
Decentralised passport renewal at state consulates
Reliable online processing
Regular and accessible mobile services
If you agree, please comment your support and share your experience so this issue gains visibility and urgency.
🔖 Tagging relevant authorities:
Department of Passports Nepal
Ministry of Foreign Affairs Nepal
Embassy of Nepal in Canberra",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0DefD3S5jdAF9tR99gmn4hZrVFTQ3ggb1uVmRRHBTKu957JQg15vSBmbPAQeSGSpCl,0,0,Text,,,,,Lifetime,28184
1.38E+15,1.00E+14,Adelaide Nepal,"Looking for someone who have a knowledge of photography and social media marketing for a restaurant. Please text me at 0422782987, and I will get back to you. 
Thank you",,0,"Sunday, April 5, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02ECDjCnJSVSMEsGeYUCuxUkEd5xbFaXeWZdWSi5E7YDXJ9VKna7rEYA2ev61pv69Xl,0,0,Text,,,,,Lifetime,8453
